"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20230116","신림선","서원","3541","2987","20230119"
"20230116","경부선","서정리","7646","7288","20230119"
"20230116","2호선","서초","23813","22769","20230119"
"20230116","분당선","서현","26485","26590","20230119"
"20230116","6호선","석계","12610","13195","20230119"
"20230116","경원선","석계","8041","9180","20230119"
"20230116","경부선","석수","9448","8487","20230119"
"20230116","8호선","석촌","8179","9236","20230119"
"20230116","9호선2~3단계","석촌","9125","8230","20230119"
"20230116","9호선2~3단계","석촌고분","7053","6944","20230119"
"20230116","분당선","선릉","15414","23069","20230119"
"20230116","2호선","선릉","63990","56728","20230119"
"20230116","과천선","선바위","8309","7289","20230119"
"20230116","9호선","선유도","9597","9121","20230119"
"20230116","분당선","선정릉","8757","9223","20230119"
"20230116","9호선2~3단계","선정릉","11054","12132","20230119"
"20230116","경부선","성균관대","14241","14314","20230119"
"20230116","2호선","성수","42521","45646","20230119"
"20230116","4호선","성신여대입구(돈암)","19876","19247","20230119"
"20230116","우이신설선","성신여대입구(돈암)","3517","3786","20230119"
"20230116","경부선","성환","3442","3482","20230119"
"20230116","경부선","세류","3196","2839","20230119"
"20230116","경부선","세마","2845","2722","20230119"
"20230116","경강선","세종대왕릉","331","321","20230119"
"20230116","수인선","소래포구","4351","3987","20230119"
"20230116","경인선","소사","7752","7800","20230119"
"20230116","경원선","소요산","2030","1710","20230119"
"20230116","우이신설선","솔밭공원","2617","2420","20230119"
"20230116","우이신설선","솔샘","6198","5869","20230119"
"20230116","경인선","송내","27444","27104","20230119"
"20230116","수인선","송도","2362","2229","20230119"
"20230116","5호선","송정","6643","6278","20230119"
"20230116","경부선","송탄","4367","4406","20230119"
"20230116","8호선","송파","9233","9307","20230119"
"20230116","9호선2~3단계","송파나루","5854","6080","20230119"
"20230116","분당선","수내","15575","15420","20230119"
"20230116","7호선","수락산","12763","12773","20230119"
"20230116","안산선","수리산","4206","3308","20230119"
"20230116","경의선","수색","2828","3042","20230119"
"20230116","분당선","수서","14682","15431","20230119"
"20230116","3호선","수서","18286","19101","20230119"
"20230116","분당선","수원","8106","6974","20230119"
"20230116","경부선","수원","33505","35695","20230119"
"20230116","분당선","수원시청","13360","14316","20230119"
"20230116","4호선","수유(강북구청)","34605","34905","20230119"
"20230116","8호선","수진","5633","5200","20230119"
"20230116","4호선","숙대입구(갈월)","13226","12895","20230119"
"20230116","7호선","숭실대입구(살피재)","12344","12733","20230119"
"20230116","수인선","숭의","4149","3867","20230119"
"20230116","1호선","시청","26091","26950","20230119"
"20230116","2호선","시청","27294","26242","20230119"
"20230116","분당선","신갈","5210","5015","20230119"
"20230116","5호선","신금호","6478","6773","20230119"
"20230116","5호선","신길","4587","4897","20230119"
"20230116","경부선","신길","9279","8062","20230119"
"20230116","안산선","신길온천","1840","1641","20230119"
"20230116","경춘선","신내","2251","2057","20230119"
"20230116","9호선","신논현","32847","31925","20230119"
"20230116","2호선","신답","1799","2079","20230119"
"20230116","6호선","신당","8085","8630","20230119"
"20230116","2호선","신당","14503","14893","20230119"
"20230116","2호선","신대방","26557","25798","20230119"
"20230116","7호선","신대방삼거리","15892","15359","20230119"
"20230116","경부선","신도림","3801","3921","20230119"
"20230116","2호선","신도림","50362","48865","20230119"
"20230116","경강선","신둔도예촌","1557","1504","20230119"
"20230116","2호선","신림","58494","56221","20230119"
"20230116","신림선","신림","1716","2320","20230119"
"20230116","9호선","신목동","4525","3926","20230119"
"20230116","9호선","신반포","3769","3715","20230119"
"20230116","9호선","신방화","7195","7140","20230119"
"20230116","3호선","신사","31588","32204","20230119"
"20230116","우이신설선","신설동","2340","2278","20230119"
"20230116","2호선","신설동","3739","3800","20230119"
"20230116","1호선","신설동","14184","13746","20230119"
"20230116","4호선","신용산","19060","20176","20230119"
"20230116","중앙선","신원","166","136","20230119"
"20230116","경원선","신이문","8754","7935","20230119"
"20230116","5호선","신정(은행정)","14510","11820","20230119"
"20230116","2호선","신정네거리","10834","11180","20230119"
"20230116","장항선","신창(순천향대)","1065","1069","20230119"
"20230116","2호선","신촌","36911","37610","20230119"
"20230116","경의선","신촌","902","1243","20230119"
"20230116","수인선","신포","1635","1687","20230119"
"20230116","7호선","신풍","11986","11207","20230119"
"20230116","8호선","신흥","5318","5575","20230119"
"20230116","4호선","쌍문","29983","28027","20230119"
"20230116","장항선","쌍용(나사렛대)","2043","1940","20230119"
"20230116","장항선","아산","3240","3047","20230119"
"20230116","중앙선","아신","482","474","20230119"
"20230116","5호선","아차산(어린이대공원후문)","13809","13604","20230119"
"20230116","2호선","아현","11001","10375","20230119"
"20230116","3호선","안국","23967","24551","20230119"
"20230116","안산선","안산","11792","10728","20230119"
"20230116","6호선","안암(고대병원앞)","11391","11472","20230119"
"20230116","경부선","안양","21606","21606","20230119"
"20230116","8호선","암사","20361","17978","20230119"
"20230116","3호선","압구정","34759","37780","20230119"
"20230116","분당선","압구정로데오","19672","21345","20230119"
"20230116","5호선","애오개","7394","7365","20230119"
"20230116","경의선","야당","8146","8057","20230119"
"20230116","수인선","야목","320","265","20230119"
"20230116","분당선","야탑","27245","28408","20230119"
"20230116","3호선","약수","13421","13030","20230119"
"20230116","6호선","약수","3763","3840","20230119"
"20230116","중앙선","양수","1744","1684","20230119"
"20230116","중앙선","양원","2931","2852","20230119"
"20230116","3호선","양재(서초구청)","40277","44196","20230119"
"20230116","중앙선","양정","609","508","20230119"
"20230116","경원선","양주","7334","6852","20230119"
"20230116","2호선","양천구청","7203","7531","20230119"
"20230116","9호선","양천향교","10270","10629","20230119"
"20230116","5호선","양평","8097","7934","20230119"
"20230116","중앙선","양평","2671","2598","20230119"
"20230116","7호선","어린이대공원(세종대)","13102","12784","20230119"
"20230116","수인선","어천","902","884","20230119"
"20230116","9호선2~3단계","언주","12216","12365","20230119"
"20230116","5호선","여의나루","10508","12102","20230119"
"20230116","5호선","여의도","32836","33855","20230119"
"20230116","9호선","여의도","32493","30994","20230119"
"20230116","경강선","여주","2140","2063","20230119"
"20230116","경인선","역곡","26847","26810","20230119"
"20230116","2호선","역삼","61398","69023","20230119"
"20230116","6호선","역촌","4023","4666","20230119"
"20230116","수인선","연수","4366","4275","20230119"
"20230116","3호선","연신내","35566","34286","20230119"
"20230116","9호선","염창","18846","18210","20230119"
"20230116","경부선","영등포","38954","40007","20230119"
"20230116","2호선","영등포구청","24085","24533","20230119"
"20230116","5호선","영등포구청","4548","4533","20230119"
"20230116","5호선","영등포시장","11039","11257","20230119"
"20230116","공항철도 1호선","영종","3832","3748","20230119"
"20230116","분당선","영통","8748","8705","20230119"
"20230116","5호선","오금","3720","3780","20230119"
"20230116","3호선","오금","6709","6053","20230119"
"20230116","경인선","오류동","11841","11150","20230119"
"20230116","분당선","오리","12611","10548","20230119"
"20230116","5호선","오목교(목동운동장앞)","22512","23915","20230119"
"20230116","수인선","오목천","3138","2982","20230119"
"20230116","중앙선","오빈","283","269","20230119"
"20230116","경부선","오산","9421","9527","20230119"
"20230116","경부선","오산대","3327","3081","20230119"
"20230116","안산선","오이도","7825","7619","20230119"
"20230116","경원선","옥수","55","44","20230119"
"20230116","3호선","옥수","9047","9428","20230119"
"20230116","경인선","온수(성공회대입구)","6603","6179","20230119"
"20230116","7호선","온수(성공회대입구)","10449","9518","20230119"
"20230116","장항선","온양온천","3935","4053","20230119"
"20230116","5호선","올림픽공원(한국체대)","4338","3633","20230119"
"20230116","9호선2~3단계","올림픽공원(한국체대)","6260","6418","20230119"
"20230116","2호선","왕십리(성동구청)","15838","13860","20230119"
"20230116","경원선","왕십리(성동구청)","14997","16258","20230119"
"20230116","5호선","왕십리(성동구청)","4597","5182","20230119"
"20230116","경원선","외대앞","7853","7867","20230119"
"20230116","2호선","용답","2826","2839","20230119"
"20230116","2호선","용두(동대문구청)","2679","2767","20230119"
"20230116","7호선","용마산(용마폭포공원)","6094","5756","20230119"
"20230116","중앙선","용문","1584","1606","20230119"
"20230116","경부선","용산","38436","39551","20230119"
"20230116","5호선","우장산","15088","14911","20230119"
"20230116","중앙선","운길산","562","522","20230119"
"20230116","공항철도 1호선","운서","8518","8887","20230119"
"20230116","경의선","운정","7177","6575","20230119"
"20230116","경의선","운천","5","5","20230119"
"20230116","일산선","원당","11165","10535","20230119"
"20230116","중앙선","원덕","319","321","20230119"
"20230116","수인선","원인재","4206","4343","20230119"
"20230116","일산선","원흥","11820","11201","20230119"
"20230116","경원선","월계","6470","6110","20230119"
"20230116","6호선","월곡(동덕여대)","12400","12220","20230119"
"20230116","수인선","월곶","2604","2336","20230119"
"20230116","6호선","월드컵경기장(성산)","3751","3857","20230119"
"20230116","경의선","월롱","2656","2237","20230119"
"20230116","3호선","을지로3가","11986","12310","20230119"
"20230116","2호선","을지로3가","25728","25668","20230119"
"20230116","5호선","을지로4가","6936","7114","20230119"
"20230116","2호선","을지로4가","14955","14919","20230119"
"20230116","2호선","을지로입구","48287","49783","20230119"
"20230116","경원선","응봉","1895","1568","20230119"
"20230116","6호선","응암","18195","18182","20230119"
"20230116","경부선","의왕","9287","9246","20230119"
"20230116","경원선","의정부","18704","18738","20230119"
"20230116","2호선","이대","14530","15661","20230119"
"20230116","분당선","이매","5654","5558","20230119"
"20230116","경강선","이매","1155","1008","20230119"
"20230116","7호선","이수","16348","15718","20230119"
"20230116","경강선","이천","2697","2837","20230119"
"20230116","4호선","이촌(국립중앙박물관)","9064","9955","20230119"
"20230116","경원선","이촌(국립중앙박물관)","3973","3077","20230119"
"20230116","6호선","이태원","8946","8943","20230119"
"20230116","과천선","인덕원","25565","26618","20230119"
"20230116","경인선","인천","3046","2148","20230119"
"20230116","수인선","인천","924","1493","20230119"
"20230116","공항철도 1호선","인천공항1터미널","10997","11539","20230119"
"20230116","공항철도 1호선","인천공항2터미널","4188","3823","20230119"
"20230116","수인선","인천논현","5442","5726","20230119"
"20230116","수인선","인하대","5878","5500","20230119"
"20230116","경의선","일산","9607","9268","20230119"
"20230116","3호선","일원","11493","11259","20230119"
"20230116","경의선","임진강","3","8","20230119"
"20230116","8호선","잠실(송파구청)","15955","18499","20230119"
"20230116","2호선","잠실(송파구청)","76248","76228","20230119"
"20230116","2호선","잠실나루","16129","15705","20230119"
"20230116","2호선","잠실새내","23290","22954","20230119"
"20230116","3호선","잠원","5017","4873","20230119"
"20230116","7호선","장승배기","9736","9665","20230119"
"20230116","7호선","장암","2419","819","20230119"
"20230116","8호선","장지","18199","17213","20230119"
"20230116","5호선","장한평","19687","19505","20230119"
"20230116","우이신설선","정릉","4640","4431","20230119"
"20230116","일산선","정발산","7034","7197","20230119"
"20230116","과천선","정부과천청사","11493","11804","20230119"
"20230116","안산선","정왕","8235","8562","20230119"
"20230116","분당선","정자","20756","21572","20230119"
"20230116","1호선","제기동","20483","21536","20230119"
"20230116","경인선","제물포","10397","10004","20230119"
"20230116","1호선","종각","41983","41293","20230119"
"20230116","3호선","종로3가","10743","12339","20230119"
"20230116","5호선","종로3가","13913","13232","20230119"
"20230116","1호선","종로3가","26921","24833","20230119"
"20230116","1호선","종로5가","24855","24347","20230119"
"20230116","9호선2~3단계","종합운동장","4842","4732","20230119"
"20230116","2호선","종합운동장","8087","9104","20230119"
"20230116","경인선","주안","18752","16858","20230119"
"20230116","일산선","주엽","9689","9595","20230119"
"20230116","분당선","죽전","13366","14818","20230119"
"20230116","7호선","중계","14694","13512","20230119"
"20230116","7호선","중곡","11187","10690","20230119"
"20230116","경인선","중동","9662","8927","20230119"
"20230116","중앙선","중랑","5717","5471","20230119"
"20230116","안산선","중앙","18175","18717","20230119"
"20230116","9호선2~3단계","중앙보훈병원","12581","11056","20230119"
"20230116","7호선","중화","11229","10934","20230119"
"20230116","9호선","증미","8217","7776","20230119"
"20230116","6호선","증산(명지대앞)","10248","10021","20230119"
"20230116","3호선","지축","6397","6342","20230119"
"20230116","일산선","지축","2","0","20230119"
"20230116","중앙선","지평","46","65","20230119"
"20230116","경원선","지행","6353","6218","20230119"
"20230116","경부선","직산","890","891","20230119"
"20230116","경부선","진위","1839","1642","20230119"
"20230116","4호선","창동","26158","27562","20230119"
"20230116","6호선","창신","3577","2912","20230119"
"20230116","경춘선","천마산","1599","1466","20230119"
"20230116","경부선","천안","5053","5190","20230119"
"20230116","7호선","천왕","12206","11742","20230119"
"20230116","5호선","천호(풍납토성)","18708","18521","20230119"
"20230116","8호선","천호(풍납토성)","15312","17506","20230119"
"20230116","7호선","철산","22350","22793","20230119"
"20230116","5호선","청구","4106","3814","20230119"
"20230116","6호선","청구","3924","3949","20230119"
"20230116","7호선","청담","21218","23606","20230119"
"20230116","공항철도 1호선","청라국제도시","7513","7027","20230119"
"20230116","경원선","청량리(서울시립대입구)","16146","16705","20230119"
"20230116","1호선","청량리(서울시립대입구)","21959","21724","20230119"
"20230116","분당선","청명","4619","4418","20230119"
"20230116","경춘선","청평","1676","1614","20230119"
"20230116","경강선","초월","3369","3238","20230119"
"20230116","안산선","초지","5051","5009","20230119"
"20230116","4호선","총신대입구(이수)","19704","21402","20230119"
"20230116","경춘선","춘천","1208","1154","20230119"
"20230116","3호선","충무로","2","0","20230119"
"20230116","4호선","충무로","27940","29117","20230119"
"20230116","5호선","충정로(경기대입구)","5013","5143","20230119"
"20230116","2호선","충정로(경기대입구)","10693","11332","20230119"
"20230116","경의선","탄현","8167","7702","20230119"
"20230116","장항선","탕정","1179","1040","20230119"
"20230116","6호선","태릉입구","5731","6130","20230119"
"20230116","7호선","태릉입구","8754","8422","20230119"
"20230116","분당선","태평","14067","13616","20230119"
"20230116","경춘선","퇴계원","3669","3428","20230119"
"20230116","경의선","파주","1108","814","20230119"
"20230116","경강선","판교","5909","5901","20230119"
"20230116","중앙선","팔당","733","775","20230119"
"20230116","경춘선","평내호평","6493","6260","20230119"
"20230116","과천선","평촌","19333","18901","20230119"
"20230116","경부선","평택","11608","11882","20230119"
"20230116","경부선","평택지제","4452","4528","20230119"
"20230116","경의선","풍산","5700","5347","20230119"
"20230116","7호선","하계","18731","17636","20230119"
"20230116","5호선","하남검단산","6308","5921","20230119"
"20230116","5호선","하남시청(덕풍?신장)","7715","7446","20230119"
"20230116","5호선","하남풍산","4463","4420","20230119"
"20230116","7호선","학동","26885","28180","20230119"
"20230116","3호선","학여울","1868","1942","20230119"
"20230116","6호선","한강진","7513","8417","20230119"
"20230116","경원선","한남","4252","4001","20230119"
"20230116","안산선","한대앞","8798","8954","20230119"
"20230116","4호선","한성대입구(삼선교)","12997","12616","20230119"
"20230116","9호선2~3단계","한성백제","2835","2497","20230119"
"20230116","2호선","한양대","7966","8322","20230119"
"20230116","분당선","한티","16721","17581","20230119"
"20230116","6호선","합정","13600","13262","20230119"
"20230116","2호선","합정","32114","33936","20230119"
"20230116","5호선","행당","8655","7781","20230119"
"20230116","경의선","행신","8305","8518","20230119"
"20230116","4호선","혜화","33150","32658","20230119"
"20230116","수인선","호구포","4079","4309","20230119"
"20230116","공항철도 1호선","홍대입구","12276","11994","20230119"
"20230116","2호선","홍대입구","61627","63803","20230119"
"20230116","경의선","홍대입구","1821","2346","20230119"
"20230116","3호선","홍제","18413","17614","20230119"
"20230116","우이신설선","화계","3483","3343","20230119"
"20230116","5호선","화곡","30154","28369","20230119"
"20230116","6호선","화랑대(서울여대입구)","12017","9356","20230119"
"20230116","경부선","화서","8313","8052","20230119"
"20230116","경의선","화전","1821","1702","20230119"
"20230116","일산선","화정","17378","17800","20230119"
"20230116","중앙선","회기","24747","23733","20230119"
"20230116","경원선","회룡","12702","12497","20230119"
"20230116","4호선","회현(남대문시장)","25726","26557","20230119"
"20230116","경의선","효창공원앞","3135","3612","20230119"
"20230116","6호선","효창공원앞","7566","6872","20230119"
"20230116","9호선","흑석(중앙대입구)","8476","8809","20230119"
"20230115","우이신설선","4.19민주묘지","1673","1481","20230118"
"20230115","경원선","가능","3648","3450","20230118"
"20230115","8호선","가락시장","3678","4551","20230118"
"20230115","3호선","가락시장","4170","4281","20230118"
"20230115","7호선","가산디지털단지","10046","9123","20230118"
"20230115","경부선","가산디지털단지","4589","6312","20230118"
"20230115","9호선","가양","11735","11231","20230118"
"20230115","우이신설선","가오리","2333","2175","20230118"
"20230115","경의선","가좌","3036","3124","20230118"
"20230115","분당선","가천대","3726","4277","20230118"
"20230115","경춘선","가평","1634","1392","20230118"
"20230115","경인선","간석","3127","2900","20230118"
"20230115","경춘선","갈매","1387","1187","20230118"
"20230115","2호선","강남","36480","34750","20230118"
"20230115","분당선","강남구청","3328","3776","20230118"
"20230115","7호선","강남구청","5715","6210","20230118"
"20230115","5호선","강동","9264","9043","20230118"
"20230115","8호선","강동구청","4816","4864","20230118"
"20230115","경의선","강매","1489","1348","20230118"
"20230115","2호선","강변(동서울터미널)","20836","21440","20230118"
"20230115","5호선","강일","2523","2284","20230118"
"20230115","경춘선","강촌","628","451","20230118"
"20230115","5호선","개롱","2994","3295","20230118"
"20230115","경인선","개봉","12215","11904","20230118"
"20230115","분당선","개포동","2090","2124","20230118"
"20230115","9호선","개화","905","772","20230118"
"20230115","5호선","개화산","2663","2641","20230118"
"20230115","5호선","거여","4749","4637","20230118"
"20230115","7호선","건대입구","8382","8831","20230118"
"20230115","2호선","건대입구","27390","28377","20230118"
"20230115","공항철도 1호선","검암","3412","3389","20230118"
"20230115","경강선","경기광주","4060","4016","20230118"
"20230115","과천선","경마공원","15658","15875","20230118"
"20230115","3호선","경복궁(정부서울청사)","12522","12735","20230118"
"20230115","3호선","경찰병원","2840","2966","20230118"
"20230115","공항철도 1호선","계양","6188","5959","20230118"
"20230115","5호선","고덕","4496","4445","20230118"
"20230115","6호선","고려대(종암)","4141","4114","20230118"
"20230115","수인선","고색","1934","1937","20230118"
"20230115","3호선","고속터미널","42770","41492","20230118"
"20230115","9호선","고속터미널","10684","16242","20230118"
"20230115","7호선","고속터미널","13044","9184","20230118"
"20230115","안산선","고잔","4776","4609","20230118"
"20230115","경의선","곡산","294","243","20230118"
"20230115","경강선","곤지암","1654","1625","20230118"
"20230115","공항철도 1호선","공덕","1389","1912","20230118"
"20230115","경의선","공덕","2045","1486","20230118"
"20230115","5호선","공덕","4961","5094","20230118"
"20230115","6호선","공덕","7209","7000","20230118"
"20230115","7호선","공릉(서울과학기술대)","6307","6295","20230118"
"20230115","9호선","공항시장","1816","1942","20230118"
"20230115","공항철도 1호선","공항화물청사","978","1038","20230118"
"20230115","과천선","과천","3641","3532","20230118"
"20230115","경부선","관악","4415","4080","20230118"
"20230115","신림선","관악산(서울대)","1468","1587","20230118"
"20230115","5호선","광나루(장신대)","7627","7523","20230118"
"20230115","경부선","광명","2941","2157","20230118"
"20230115","7호선","광명사거리","12833","12614","20230118"
"20230115","경원선","광운대","4096","4159","20230118"
"20230115","5호선","광화문(세종문화회관)","13639","13496","20230118"
"20230115","6호선","광흥창(서강)","4370","4309","20230118"
"20230115","3호선","교대(법원.검찰청)","4697","2949","20230118"
"20230115","2호선","교대(법원.검찰청)","11263","12447","20230118"
"20230115","경부선","구로","9999","10091","20230118"
"20230115","2호선","구로디지털단지","26133","25431","20230118"
"20230115","분당선","구룡","829","885","20230118"
"20230115","중앙선","구리","7401","7713","20230118"
"20230115","9호선","구반포","322","323","20230118"
"20230115","6호선","구산","3935","3069","20230118"
"20230115","분당선","구성","2462","2790","20230118"
"20230115","2호선","구의(광진구청)","11837","11718","20230118"
"20230115","경인선","구일","6208","6442","20230118"
"20230115","3호선","구파발","11091","11683","20230118"
"20230115","중앙선","국수","451","438","20230118"
"20230115","9호선","국회의사당","5698","5397","20230118"
"20230115","5호선","군자(능동)","6329","7254","20230118"
"20230115","7호선","군자(능동)","8335","6504","20230118"
"20230115","경부선","군포","2933","2837","20230118"
"20230115","경춘선","굴봉산","195","164","20230118"
"20230115","5호선","굽은다리(강동구민회관앞)","5827","5557","20230118"
"20230115","경춘선","금곡","819","770","20230118"
"20230115","경의선","금릉","2944","2858","20230118"
"20230115","경부선","금정","15203","15601","20230118"
"20230115","경부선","금천구청","5827","5847","20230118"
"20230115","경의선","금촌","4021","4488","20230118"
"20230115","3호선","금호","4277","4073","20230118"
"20230115","분당선","기흥","5317","5150","20230118"
"20230115","5호선","길동","4330","4397","20230118"
"20230115","4호선","길음","10964","10739","20230118"
"20230115","경춘선","김유정","357","301","20230118"
"20230115","공항철도 1호선","김포공항","8439","5434","20230118"
"20230115","9호선","김포공항","6498","8930","20230118"
"20230115","5호선","김포공항","6272","6399","20230118"
"20230115","5호선","까치산","15620","15198","20230118"
"20230115","2호선","낙성대(강감찬)","16021","16250","20230118"
"20230115","7호선","남구로","7139","7030","20230118"
"20230115","수인선","남동인더스파크","645","703","20230118"
"20230115","3호선","남부터미널(예술의전당)","15750","16747","20230118"
"20230115","7호선","남성","5634","5502","20230118"
"20230115","경부선","남영","5578","5651","20230118"
"20230115","8호선","남위례","2908","3053","20230118"
"20230115","경춘선","남춘천","2523","2516","20230118"
"20230115","4호선","남태령","718","512","20230118"
"20230115","8호선","남한산성입구(성남법원.검찰청)","6519","5923","20230118"
"20230115","7호선","내방","5492","5761","20230118"
"20230115","9호선","노들","2594","2286","20230118"
"20230115","경부선","노량진","6220","6069","20230118"
"20230115","9호선","노량진","16081","16531","20230118"
"20230115","4호선","노원","12020","13314","20230118"
"20230115","7호선","노원","11592","11501","20230118"
"20230115","3호선","녹번","7499","6676","20230118"
"20230115","6호선","녹사평(용산구청)","3071","3144","20230118"
"20230115","경원선","녹양","2518","2346","20230118"
"20230115","경원선","녹천","2340","2161","20230118"
"20230115","7호선","논현","5737","5871","20230118"
"20230115","경의선","능곡","2073","2009","20230118"
"20230115","8호선","단대오거리","6034","5838","20230118"
"20230115","수인선","달월","40","38","20230118"
"20230115","5호선","답십리","7870","7260","20230118"
"20230115","4호선","당고개","5555","5193","20230118"
"20230115","신림선","당곡","2444","2363","20230118"
"20230115","9호선","당산","9697","9734","20230118"
"20230115","2호선","당산","8348","9269","20230118"
"20230115","경부선","당정","2921","2894","20230118"
"20230115","일산선","대곡","934","813","20230118"
"20230115","과천선","대공원","2328","2351","20230118"
"20230115","7호선","대림(구로구청)","8558","8027","20230118"
"20230115","2호선","대림(구로구청)","15569","16201","20230118"
"20230115","분당선","대모산입구","2223","2228","20230118"
"20230115","신림선","대방","1470","1187","20230118"
"20230115","경부선","대방","5000","5623","20230118"
"20230115","경춘선","대성리","840","393","20230118"
"20230115","안산선","대야미","2752","2495","20230118"
"20230115","3호선","대청","4462","4453","20230118"
"20230115","3호선","대치","6806","5973","20230118"
"20230115","일산선","대화","6220","5563","20230118"
"20230115","6호선","대흥(서강대앞)","3860","3992","20230118"
"20230115","경원선","덕계","2021","1886","20230118"
"20230115","중앙선","덕소","3185","3322","20230118"
"20230115","경원선","덕정","3204","3294","20230118"
"20230115","3호선","도곡","1971","2074","20230118"
"20230115","분당선","도곡","2891","2899","20230118"
"20230115","중앙선","도농","5182","5175","20230118"
"20230115","2호선","도림천","471","468","20230118"
"20230115","경원선","도봉","3227","3063","20230118"
"20230115","7호선","도봉산","4505","5776","20230118"
"20230115","경원선","도봉산","5259","3773","20230118"
"20230115","중앙선","도심","1159","996","20230118"
"20230115","경인선","도원","1597","1600","20230118"
"20230115","경인선","도화","2289","2164","20230118"
"20230115","3호선","독립문","4273","4426","20230118"
"20230115","6호선","독바위","1446","1596","20230118"
"20230115","경부선","독산","6556","6584","20230118"
"20230115","6호선","돌곶이","5690","5428","20230118"
"20230115","1호선","동대문","8217","8489","20230118"
"20230115","4호선","동대문","6470","7194","20230118"
"20230115","4호선","동대문역사문화공원(DDP)","10927","9602","20230118"
"20230115","5호선","동대문역사문화공원(DDP)","1042","1094","20230118"
"20230115","2호선","동대문역사문화공원(DDP)","8629","10258","20230118"
"20230115","3호선","동대입구","5059","5641","20230118"
"20230115","경원선","동두천","1230","1519","20230118"
"20230115","경원선","동두천중앙","2084","2025","20230118"
"20230115","1호선","동묘앞","7919","8104","20230118"
"20230115","6호선","동묘앞","5090","5156","20230118"
"20230115","경인선","동암","9817","9583","20230118"
"20230115","경인선","동인천","8801","8602","20230118"
"20230115","9호선","동작(현충원)","1310","1227","20230118"
"20230115","4호선","동작(현충원)","580","722","20230118"
"20230115","경부선","두정","4976","5475","20230118"
"20230115","5호선","둔촌동","4908","5058","20230118"
"20230115","9호선2~3단계","둔촌오륜","618","578","20230118"
"20230115","9호선","등촌","5206","5233","20230118"
"20230115","공항철도 1호선","디지털미디어시티","3739","3863","20230118"
"20230115","6호선","디지털미디어시티","5516","5918","20230118"
"20230115","경의선","디지털미디어시티","1570","1453","20230118"
"20230115","2호선","뚝섬","10390","10467","20230118"
"20230115","7호선","뚝섬유원지","4833","4813","20230118"
"20230115","5호선","마곡","3892","4070","20230118"
"20230115","공항철도 1호선","마곡나루(서울식물원)","3378","3565","20230118"
"20230115","9호선","마곡나루(서울식물원)","6015","6153","20230118"
"20230115","일산선","마두","3361","3287","20230118"
"20230115","7호선","마들","6262","5943","20230118"
"20230115","경춘선","마석","2221","2122","20230118"
"20230115","5호선","마장","3241","3217","20230118"
"20230115","5호선","마천","3630","3810","20230118"
"20230115","5호선","마포","5326","5216","20230118"
"20230115","6호선","마포구청","7030","6426","20230118"
"20230115","중앙선","망우","4858","4931","20230118"
"20230115","6호선","망원","10554","11147","20230118"
"20230115","경원선","망월사","4356","4295","20230118"
"20230115","분당선","망포","6875","7389","20230118"
"20230115","분당선","매교","2183","2166","20230118"
"20230115","3호선","매봉","4717","4763","20230118"
"20230115","분당선","매탄권선","2812","2796","20230118"
"20230115","7호선","먹골","5464","5349","20230118"
"20230115","7호선","면목","7819","7602","20230118"
"20230115","4호선","명동","17064","17942","20230118"
"20230115","5호선","명일","4998","4976","20230118"
"20230115","경부선","명학","3108","2888","20230118"
"20230115","분당선","모란","10908","11568","20230118"
"20230115","8호선","모란","2581","2245","20230118"
"20230115","5호선","목동","7400","7726","20230118"
"20230115","8호선","몽촌토성(평화의문)","3363","3427","20230118"
"20230115","3호선","무악재","2180","2181","20230118"
"20230115","2호선","문래","8807","9337","20230118"
"20230115","경의선","문산","3114","3527","20230118"
"20230115","8호선","문정","5718","5950","20230118"
"20230115","분당선","미금","7708","8183","20230118"
"20230115","5호선","미사","9459","9561","20230118"
"20230115","4호선","미아(서울사이버대학)","8296","7644","20230118"
"20230115","4호선","미아사거리","15816","15280","20230118"
"20230115","안산선","반월","2375","2372","20230118"
"20230115","7호선","반포","2940","2970","20230118"
"20230115","5호선","발산","9619","10088","20230118"
"20230115","2호선","방배","6888","7387","20230118"
"20230115","5호선","방이","4288","3989","20230118"
"20230115","경원선","방학","5980","5698","20230118"
"20230115","5호선","방화","3539","3570","20230118"
"20230115","장항선","배방","786","926","20230118"
"20230115","경의선","백마","3362","3182","20230118"
"20230115","일산선","백석","5579","5521","20230118"
"20230115","경춘선","백양리","446","317","20230118"
"20230115","경인선","백운","3711","3634","20230118"
"20230115","6호선","버티고개","1065","1207","20230118"
"20230115","과천선","범계","15272","14928","20230118"
"20230115","경춘선","별내","1686","1589","20230118"
"20230115","경부선","병점","9333","10055","20230118"
"20230115","신림선","보라매","1971","1664","20230118"
"20230115","7호선","보라매","3990","3975","20230118"
"20230115","신림선","보라매공원","851","979","20230118"
"20230115","신림선","보라매병원","1965","2094","20230118"
"20230115","우이신설선","보문","1073","998","20230118"
"20230115","6호선","보문","4074","3875","20230118"
"20230115","경원선","보산","1286","1232","20230118"
"20230115","분당선","보정","1270","1150","20230118"
"20230115","8호선","복정","4801","4597","20230118"
"20230115","장항선","봉명","562","595","20230118"
"20230115","9호선2~3단계","봉은사","10138","10578","20230118"
"20230115","2호선","봉천","12924","12506","20230118"
"20230115","6호선","봉화산(서울의료원)","4055","4000","20230118"
"20230115","경인선","부개","4815","4481","20230118"
